reaction_id,median_fluxes,std_fluxes
URIDK2r,-105738.79187689174,88730.53951262386
NTPP9,0.0,0.0
CERS2p24er,0.0,0.0
ALPHNH,8.59127396051383e-12,7.913655302462014e-12
DURIPP,1.1243892020152294e-12,3.700295812303651e-11
GLUDy,-364175.63809674286,111093.73591676563
HSERTA,0.0014457791388555632,0.0021918619619992682
CITtam,546268.7400209567,87956.25867397319
PHETRS,0.00012804616583135233,0.00010498914207380962
FMNAT,0.11485651003169235,0.4411088704457308
TYRTRS,8.391138497657349e-05,6.880162526976167e-05
TYRTRSm,0.0,0.0
NTRLASE3,0.0,0.0
ILETRSm,0.0,0.0
ASPK,0.08237205011030971,0.05421867090085788
DIPS,0.0,0.0
UDPGALt2g,0.0,0.0
LALDO3,0.0,0.0
HSK,0.07997539264349027,0.054103250007979595
GTPt2m,0.8945572429366766,1.548813081816242
PPCDC,1.0360591716283883e-06,8.494980732257694e-07
ATPATF1,0.0,0.0
PRATPP,8.417645437547431e-05,6.90189644086727e-05
ASPTRS,0.0002654679956061378,0.0002176656905404811
TYRt6,0.0,0.0
FAO161p_even,0.0,0.0
PSERDv_RT,0.0,0.0
IMPC,-0.00030919592165949987,0.00020991614903403754
DGTUP,0.0,0.0
PDE5,4.535210214165189e-12,3.504302470988624e-12
NDPK9,0.22626428740203153,0.3059820995815977
RNDR4n,0.0,0.0
SUCRe,0.0,0.0
TYRt7,0.0,0.0
RPE,0.3064655771548569,0.48316331673246843
HEX4,0.0,0.0
ILEt7,0.0,0.0
ADNUC,0.05750937370804051,0.06587813747176628
DHQTi,0.05029169790094632,0.018971418212621535
ORNt3m,0.05191403871001064,0.03781317179766555
LEUTAm,-16308.425099989661,193918.7230534345
ECOAH6m,-0.03222787043406827,0.025449949188104896
NADH2_u9cm,0.10354624480385935,0.07463960979742154
OMCDCm,0.0,0.0
FA182COAabcp,-1.2668085206943787e-11,1.3446791264553298e-11
CHLPCTD,0.025295473558668437,0.04129630665949982
NDPK2,-218817.4351426586,186732.77404859997
ACOAH,0.0,0.0
CERS2p26er,0.0,0.0
PYK,1.312300176551458,0.11150999452222153
TRDRm,0.0,0.0
FAS180COA,0.004723724181913349,0.003353866803075469
PPCOAOm,0.01744736298058413,0.011895770347545475
GHMT2r,-0.05782525364067485,0.027857276878554754
ACACT5p,0.012785154858539954,0.010683945871014549
ALLTAHr,4.046666758333868e-13,1.3271048138459743e-12
CERS324er,0.0,0.0
PGAMT,0.0,0.0
PMEVK,0.0363163545217601,0.01734462729085692
FAS80COA_L,0.04797353218231058,0.028084123740300154
DHFS,5.250264994198335e-06,4.3048593529608225e-06
ACGKm,0.05608685219615519,0.03842516817821311
PGCD,0.030637948123657464,0.05646651662469368
PPBNGS,3.719049245149408e-06,3.0493672890274856e-06
PRMICI,8.417645437547431e-05,6.90189644086727e-05
PPNCL3,1.0360591716283883e-06,8.494980732257694e-07
NNAMrm,0.0,0.0
PGM,-1.3602718741148758,0.10757210331825334
CYTK2,755903.1576861226,103951.49363939243
MIP2C224PLCg_RT,0.0,0.0
GTMLT,0.0,0.0
ASP1DC,-2.570926525665607e-13,3.630410226832511e-11
ETHAPTer_RT,0.0,0.0
PGMT,-0.5902095476022208,0.5540113969729977
GTHRDabcv,0.0,0.0
DOLPMMer,0.0010871101179852525,0.0008913563157943743
DADK,2.6133233614389073e-12,6.801944763642012e-12
DTTGY,0.0,0.0
ZYMSTt,-0.0028381982105152312,0.002126191596194364
ADNCYC,0.0023075436350816925,0.002988199883720906
URIt2,4.64419972430204e-13,3.9703193326345574e-11
ASPCT,0.00013834486949496275,0.0001134333741675731
CYSTRS,4.6110021194654346e-05,3.78070794600879e-05
ARGt2r,0.0,0.0
ACITL,0.25180589583744983,0.16698844281458858
G12MT2g,0.0,0.0
PFK_2,0.0,0.0
ABUTD,0.04303924203601738,0.036316374115944135
PEAMNO,1.901572403355149e-13,2.026800812949319e-12
ALDD2x,0.05606013912024429,0.0456454139008736
PDE1,0.002272867104633835,0.0029821334606065382
IPCS224g_RT,8.111457230538034e-14,1.448217217916759e-12
ALKP,0.001454286799449582,0.0020826486450678298
3HPCOAHYDm,0.01744736298058413,0.011895770347545475
ASNt6,0.0,0.0
DGTCY,0.24391855120773545,1.118349763757034
ATPS,0.250398356299343,0.3436110900844819
ACGAMPM,4.171820616709706e-05,3.420609001313213e-05
PHETA1,-0.0031719037494328355,0.004320578204636809
HEX10,0.0,0.0
16GS,0.0002385829294101358,0.00019562176586542768
MCOATAm,0.0,0.0
NADS1n,0.0,0.0
AMPTASECG,0.12806718765196567,0.17529705558810965
THFGLUS,0.0,0.0
ADK1,2.7915084373887162,0.6861829241955831
BTDD_RR,-0.01624583711556466,0.012029427471797275
HMGCOAS,-0.036316354521760144,0.017344627290856923
GTPCI,5.250264994198335e-06,4.3048593529608225e-06
GMAND,0.0,0.0
MTHFDm,0.0,0.0
LEUTRS,0.0004308459347024941,0.00035326434615762486
PMETMer_RT,0.0010075361487469482,0.0017694004534316815
G3PD1ir,0.22016930313224392,0.1825830863992901
NNAM,-2.7461767347186405e-11,1.5352187858478584e-11
GLPT,0.0,0.0
DRBK,0.0,0.0
ADNt2,-1.7282430763672843e-11,8.611535502979173e-11
UREA2t2,-35299.38355405981,137018.04129554404
ASPTA,-0.4136470819021657,0.18582559318709094
MIPCS326g_RT,0.0,0.0
PRAMPC,8.417645437547431e-05,6.90189644086727e-05
ADSL1r,0.3103001329061683,0.16931930797248898
ARGN,0.015128092722997302,0.01823550717057109
ICDHyp,0.00037600950388896366,0.0006084308276435302
TKT2,0.43951949506395943,0.11558836245633533
SAM24MTer,1.9178007574384328e-05,1.5803595240067205e-05
BACCL,0.0,0.0
DUTUP,0.0,0.0
GTHOr,0.041063374883701535,0.05808554052481081
MTHFD,-660910.3417711729,107639.32083074139
ATP2tp_H,0.6252675590590826,0.3838459019994787
GLUDC,0.06472576844405165,0.053789448897243554
METt2r,2.566380668672923e-12,2.294177993309836e-11
HBCO_nadp,0.0,0.0
VALTAm,18868.23169214223,245446.66344329444
GTHRDt2,-1.873494226192121e-12,1.6955872780443406e-11
METSOXR1,4.650249157316773e-13,2.7241264135913347e-12
PLDn_RT,0.0,0.0
NAPRTm,0.0,0.0
FACOAL260p,1.5042054142917156e-13,2.176101570972009e-12
PYDXNK,0.3117233854216522,0.39393372137525323
ALCD2y,701762.3866321037,91563.73668159625
IG3PS,8.417645437547431e-05,6.90189644086727e-05
AGATer_RT,0.0731528285289978,0.07020647724455045
DCTPD,105739.03782397413,88730.52910961307
CYTDt2,-1.2362654974934698e-12,6.814122689456242e-12
UPPRT,0.012446162057897472,0.0164560164788939
ECOAH12m,0.006508565897878871,0.0053804909066548215
LCYSTCBOXL,-6.874322257563237e-13,6.503625221042674e-12
DHAK,0.27569679127210867,0.2803097337368157
GRTT,0.011478655617253097,0.005513631467165528
ILETRS,0.00021335959470119136,0.0001749403479210562
IPCS124g_RT,0.0,0.0
ILETA,-4434.387780988647,217760.18506609043
UREASE,8.591273960513834e-12,7.913655302462034e-12
PTE9m,-2.2178665477425493e-13,2.019099275650822e-13
TYRTA,-0.008042609675282012,0.008600809591718819
GLCP,0.5441317286690568,0.6410634480456154
PYRDC,0.33630788612840123,0.11380456788297061
PINOSer_RT,6.3239983546317075e-06,5.185248284525759e-06
NNDPR,2.264519095971399e-06,1.856760517458468e-06
MIPC124PLCg_RT,0.0,0.0
PIt2m,19.24802473495125,2.9115338157259902
PYDXO_1,-0.396863574824982,0.45191205507127774
RBFSa,4.685144156251792e-06,3.8414972140617545e-06
PMANM,-0.0010871101179852525,0.0008913563157943743
METTRS,7.67625757727107e-05,6.294008821961586e-05
NADS1,2.264520102953657e-06,1.8567601227811271e-06
PSERDg_RT,0.0,0.0
GLYOX,0.0,0.0
D_LACDcm,0.0,0.0
ACOAO5p,0.012785154858706583,0.010683945870953365
DRTPPD,2.342572078125896e-06,1.9207486070308772e-06
ALASm,7.43809870321128e-06,6.098734572263448e-06
ALCD24xi,0.0,0.0
NDP3g,0.0,0.0
DAGPYPer_RT,0.3733154532057036,0.4976620593724712
SPMDt3i,820907.0821839935,72934.64285159104
FACOAL100p,0.0,0.0
ACACT6m,-0.03222787043406832,0.025449949188104896
3MOBDC,0.0,0.0
DAGKer_RT,0.28033987536152344,0.49386084234731437
MDHm,1.8549397443689597,0.2239015912666605
SERTRS,0.00045326921822966027,0.00037164991268131073
TALA,0.017483847977484174,0.25052096696611875
ALCD25xi,0.0,0.0
GAPD,1.3622546446754722,0.10752661717764726
OIVD3m,0.00029278362009336215,0.0003533430927678553
APCPT,0.0,0.0
OCBTm,0.0,0.0
C5STDSer,1.9178010243278033e-05,1.580359561741719e-05
CITtcm,0.27406495023193367,0.08233705900498167
13GS,0.0012883491643462955,0.001056358638917626
SHCHD2,0.0,0.0
GALKr,0.0,0.0
PTE9x,0.0,0.0
TMDPK,0.022960078881450196,0.025272267488212076
CERH126er,1.681479634730796e-13,7.745337679829893e-13
ACONTam,-1.4603800547842043,0.10361774025523868
DCTUP,0.08667050323243321,0.10442053357297894
MIPC324PLCg_RT,0.0,0.0
GLYCTO1p,0.04666550465574448,0.05185982012368041
FECOSTESTH_RT,0.0,0.0
HACD7p,-0.004020188943772975,0.0033765349517052936
THRt2r,0.0,0.0
ETF,0.14294110725395012,0.10171435048210377
NP1,-5.152985073952423e-13,9.26406395872508e-12
PTPATi,1.0360591716283883e-06,8.494980732257694e-07
IGPS,0.0460471507812711,0.025835553439417607
ALDD20x,0.0,0.0
LYSt6,0.0,0.0
METS,0.0031702512427898006,0.005307897484441576
CYSTL,5.938009398823332e-13,4.9850718513943056e-12
PI35BP5Per_RT,0.0,0.0
NADK,1.0697059020384326e-06,8.770796585352976e-07
NTD2,0.10717676770833759,0.10523003123655543
TRDR,0.11791256619606066,0.09919234427741543
MIPCS226g_RT,0.0,0.0
CDPDGPm_RT,2.4219599159862947e-06,1.9858401876221274e-06
FA141COAabcp,0.0,0.0
HISTP,8.417645437547431e-05,6.90189644086727e-05
FACOAL161p,-1.990066942520149e-13,2.7502722382325607e-13
GK1,-414692.1987508124,154028.97799255958
EPISTATer_RT,0.0,0.0
ACHLE2,0.0,0.0
ACACT6p,0.012785154858539954,0.010683945871014549
GMPS2,0.0,0.0
ADCS,5.2502693983229285e-06,4.304859380684203e-06
IMPD,8.13925402787388e-05,6.673635138149037e-05
TRPTA,-292276.9288964921,102547.9232206484
COAHLp,0.0,0.0
LANOSTESTH_RT,0.0,0.0
ORNTACim,0.05608685219615519,0.03842516817821311
VALt2r,-0.004239648163775112,0.010129256558442063
C24STRer,1.9178010243278033e-05,1.580359561741719e-05
ASNt7,0.0,0.0
YUMPS,0.0,0.0
PCDAGATer_RT,0.00031084808899393566,0.0005259467140693583
FA161COAabcp,-1.990066942520149e-13,2.7502722382325607e-13
IPC226PLCg_RT,0.0,0.0
FAS140COA,0.04797353218231058,0.028084123740300154
ACLSm,0.0428072874430881,0.03153093890781962
FAO141p_odd,0.0,0.0
G6PDH2r,0.3707015624412541,0.20746916795283102
PIN3Kn_RT,0.0,0.0
PSPHSer,5.390198668382155e-06,4.419596583787156e-06
PDHm,0.8223547038222221,0.16668357908074372
NH4t,0.4561890219761666,0.23764387893609587
GLUCYS,0.12806886742453955,0.1752970308846307
ALATRS,0.0007771440480000523,0.0006372052324843275
PPPGOm,4.64881155643676e-07,3.811709111284357e-07
DCMPDA,-105739.03783071201,88730.52910982564
GLNTRS,0.0001586354804252097,0.00013007029835040564
AMPDA,0.1826754018525364,0.1618357779992356
OCBT,0.024461998475535894,0.020422739341455977
ACACT1r,0.036316354521760165,0.017344627290856927
ADEt2,6.133210267231439e-13,3.5297518434927663e-12
TREH,0.0,0.0
GLUt2r,-0.00029278362391716806,0.0003533430961380462
FECOSTt,3.103188195012194e-13,1.2009655547305915e-12
BFFS,0.0,0.0
TRIGSer_RT,0.0,0.0
DDPAm,0.0,0.0
GBEZ,0.18105571356284902,0.2510352677782202
HPROb,0.0,0.0
TMPPP,1.874325040467658e-06,1.5368193329349517e-06
TKT1,0.36728124241180854,0.08211836975707133
FBA,0.12017943084058147,0.2585674038219753
DB4PS,4.685144156251792e-06,3.8414972140617545e-06
ARGSS,0.015325685404584807,0.01823597005086147
DHQS,0.05029169790094632,0.018971418212621535
LEUt2r,-0.0007435351852761113,0.0010442565379401695
PSCVT,0.027496187350548956,0.015796451117117263
ABUTt2r,0.0,0.0
ECOAH6p,-0.012785154858539954,0.010683945871014549
CTPS1,0.09656048570276854,0.13628579094996315
LANOSTATer_RT,0.00031318766877916316,0.00036144132653766767
MIP2C226PLCg_RT,0.0,0.0
HACD5p,-0.012785154858539954,0.010683945871014549
ACGAM6PS,4.171820616709706e-05,3.420609001313213e-05
GTHS,0.12806886742453955,0.1752970308846307
GUACYC,0.11647924677284047,0.19016622532228472
GLUt7m,2.1709988973258896,1.8525720335559843
PRASCSi,0.0002261325542178026,0.00014356706705377428
UTUP,0.096481508571033,0.1362862491187712
PPND2,0.008042609674801589,0.008600809591747359
PRAGSr,0.0002261325542178026,0.00014356706705377428
FAS120COA,0.04797353218231058,0.028084123740300154
SERPTer,5.390199448649876e-06,4.419596729321315e-06
G5SD,0.013231832534176254,0.012974792325354666
MTRI,0.023235713168427492,0.0136817813588438
CYSS,0.0,0.0
GLCS2,0.2907474528203069,0.5671465007247457
HISt2r,-207970.26099470304,163886.58880878772
ATHRDHr,-0.12503728233176875,0.06780593220362337
DOLPMTcer,0.0010871101179852525,0.0008913563157943743
PEPAT,0.0,0.0
CYSTA,2.999092522563704e-12,5.9299058127200164e-12
PROt2r,-0.01326152275386874,0.013014026461826173
ACOAD9m,0.006508565897878871,0.0053804909066548215
DROPPRx,2.342572078125896e-06,1.9207486070308772e-06
PDXPP,0.2402791027667996,0.3845025699484756
G12MT1g,0.0,0.0
PPAm,0.47148633212860436,0.2713121694436482
AIRCr,0.0002261325542178026,0.00014356706705377428
LEUTRSm,0.0,0.0
GLYK,0.0,0.0
GTHOm,0.0,0.0
CSNATm,0.4406264661614333,0.5916986404568623
NTPP10,0.0,0.0
PUNP2,-0.09042465967198426,0.1083122108156762
HEMEOSm,9.29762311287352e-07,7.623418222568714e-07
PIN4Kn_RT,0.0,0.0
ADSL2r,0.0002261325542178026,0.00014356706705377428
NDPK5,-130852.48189285192,157152.7920787901
ALAt2r,-279149.2108105377,219247.2582844167
FAO181p_even,-5.20684334797424e-14,3.2767417290003126e-13
CSNt2,4.563343359802087e-13,2.1610729818607445e-12
GLYCDy,0.27569679127210867,0.2803097337368157
ATPS3m,21.73834342936688,2.05137112918232
GLNt6,0.0,0.0
DHAD1m,0.0428072874430881,0.03153093890781962
HCYSMT,-5.985053793909756e-13,4.2696673796992056e-13
HCO3E,2.438833083936611,0.5095596815830857
FKYNH,0.046011827224693935,0.025836670884744003
UMPKn,158228.69934147428,196745.5683086219
FACOAL120p,0.0,0.0
MI1345PKn,0.0,0.0
PUNP5,9.892932486025582e-12,1.9617299542236615e-11
ARGTRS,0.0001973558422650735,0.00016181836002769983
HSDxi,557829.6562234551,96066.3365020487
TYRTAip,0.0,0.0
GLYGS,0.1816281362767343,0.25105552456675745
FBA2,-0.15220701047406013,0.182724174556354
ASNTRSm,0.0,0.0
H2Ot,-4.213442736583049,0.7160020364733415
ASPt7,0.0,0.0
ADPRDP,0.0,0.0
PRFGS,0.0002261325542178026,0.00014356706705377428
AMAOTrm,3.253495323723315e-06,2.6676447557411216e-06
ILETAm,4434.376301529119,217760.18506296686
PSERSer_RT,0.0010360854276987856,0.0017694987462030264
NTRLASE,0.0,0.0
PHEt2r,-0.0030151658743412016,0.004316644084486532
UAGDP,266247.9717001145,115032.03706513738
ACACT9p,1.5042054142917156e-13,2.176101570972009e-12
MIPCS324g_RT,0.0,0.0
AHSERL2,0.0014457791388555268,0.002191861961999268
ASNS1,0.0,0.0
EPISTESTH_RT,0.0,0.0
MTHFR2,0.00022414808429444027,0.00017061219865926411
AGTi,0.025227830313952385,0.022136832836743094
3DSPHRer,5.390199448649876e-06,4.419596729321315e-06
PIN4Ker_RT,3.5256984632646034e-12,9.669402480299026e-12
PYDXNO,-703244.295915104,119088.75383284634
FRTT,0.0014808433929261405,0.0018140784340625405
PNTOt2,4.0886406678214117e-13,3.696460884861938e-11
DPR,1.0360339996939661e-06,8.494951988155683e-07
SBTD_D2,0.51299930721434,0.8917480954921889
SERD_L,0.005309927492356897,0.0076020278401587055
FALDH2,8.959878701383277e-14,1.1459752390093015e-12
LYSt2r,537483.8103387592,120438.54176974023
TRE6PP,0.08984682205421557,0.11579912408767327
GLYCt2,55141.55520791137,58241.21962274839
ADMDC,0.023235713168427492,0.0136817813588438
NDPK8,267855.0220084005,106001.51006751668
TYRt2r,-0.003219387672097958,0.0063737269749650815
ALCD19y,249170.57755539927,124869.79741792649
MIPC226PLCg_RT,0.0,0.0
FRUt2,574588.9008674445,104543.7859748199
ALCD22xi,0.0,0.0
ADSS,0.3103001329061683,0.16931930797248898
HPRO_u9m,0.0,0.0
ARAB14LO,0.0,0.0
PETOHMer_RT,0.001007536149171016,0.0017694004537484765
GTHPi,0.041063374883701535,0.05808554052481081
THMt2,2.986611295013247e-13,3.817203775302717e-13
UPP3MT,0.0,0.0
RPI,-0.4431733116130928,0.0825220908154791
MIP2C126PLCg_RT,0.0,0.0
LSERDHr,-6.840323760578715e-13,9.567960309141833e-13
HETZK,0.0,0.0
UPP3S,9.29762311287352e-07,7.623418222568714e-07
THIORDXm,0.0,0.0
GLCGSD,-7.57337280852985e-16,1.8142224900561146e-13
TMDS,3.394800859150289e-06,2.7834882625194215e-06
XYLTD_D,1.1618949158602625,0.029512190339950495
VALTRS,0.00037024722961919853,0.00030357753190456534
URIK1,0.0,0.0
ERGSTATer_RT,1.2639982448163105e-05,1.4527137421273816e-05
PYAM5PO,0.396863574824982,0.45191205507127774
NADH2_u9m1,0.03032601072650818,0.028954316529604396
IPMD,0.027523854010011436,0.029917269075150674
IPC326PLCg_RT,0.0,0.0
CHTNS,4.1718206808976204e-05,3.4206089838375045e-05
PTE2x,0.12299837924871199,0.20636311750226566
MIPCS224g_RT,0.0,0.0
MANt2,250095.95862781702,123344.95483971933
RNDR1,3.297890486243344e-06,2.7040512246302507e-06
ACACT10m,0.00029278362009336215,0.0003533430927678553
SADT,0.21716796512381287,0.3648992312122641
NTD4,1.2240091806413735,2.0932479837483684
LPPer_RT,0.0,0.0
MDRPD,0.023235713168427492,0.0136817813588438
CLPNSm_RT,2.4219588146026146e-06,1.9858400386959984e-06
2DOXG6PP,0.0,0.0
THRA,0.011636969958709765,0.006203218300224893
FAS160COA,0.019944415741905523,0.016185724806810537
AASAD1,0.0061848316451006725,0.008164348755599012
HACONTbm,0.04943138242707181,0.05246329500094634
UTCY,0.08196163988049811,0.121369776240333
ADCL,5.2502693983229285e-06,4.304859380684203e-06
MMSAD3m,0.01744736298058413,0.011895770347545475
GNK,0.0,0.0
THRA2,0.12503728233176875,0.06780593220362337
SQLErx,0.0012660330963839518,0.0016805016159826423
NDPK4,3.3947761380289157e-06,2.783485408906061e-06
PRAIS,0.0002261325542178026,0.00014356706705377428
ACSm,0.4714621631993142,0.2713112986903828
GND,0.3707015624412541,0.20746916795283102
SULR,0.001445779150604743,0.0021918619629607964
CHLt2,2.873510833671116e-14,7.177532790116684e-14
FAO182p_odd,-2.0453347111230196e-13,6.717766859390374e-13
CERS326er,1.2763750434535257e-13,2.317964577522256e-12
PUNP1m,0.0,0.0
FACOAL181,0.17321255569799615,0.14651485038675668
AMID3,0.0,0.0
FMETTRSm,0.0,0.0
CATp,0.07662031564861484,0.04160451791644669
LEUt6,0.0,0.0
MI4PP,0.0,0.0
FADFMNtm,-4.219270651776681e-13,2.5386075539843642e-12
SBPP1er,0.2794676297320806,0.3909076942200589
ACHLE3,0.0,0.0
PDE2,0.0,0.0
GUAt2r,-4.795791265819345e-13,2.234022004106367e-12
GLUt7,0.0,0.0
PUNP1,-0.08001910422487088,0.06902721182418747
EPISTt,2.1665331288975784e-12,3.58440511406354e-12
ME2,0.06467921605397392,0.04307890306236824
SACCD1,0.0061848316451006725,0.008164348755599012
IPPMIb,-0.027523854010011436,0.029917269075150674
C8STIer,1.9178007646928174e-05,1.5803595404689454e-05
IPC126PLCg_RT,0.0,0.0
PLBP1Ie_RT,0.0,0.0
APNPT,0.0,0.0
PGK,-1.3162407610234315,0.11564850211678385
CTPtm,3.914152449547906e-06,3.209337867283292e-06
ORNTArm,0.00351628072099783,0.00461729099030977
PUNP7,-0.17634807233166994,0.36187724083966405
ARGTRSm,0.0,0.0
ADNK1,0.2387907593344269,0.34285994667782654
