reaction_id,median_fluxes,std_fluxes
LANOSTt,0.0,0.0
FACOAL120,0.0,0.0
ECOAH5m,-0.002028755092164986,0.0021968455326740383
SACCD4m,0.0,0.0
C4STMO2er,0.005880232035390885,0.0003390362365180234
URIDK2r,-559316.1130462723,110508.7524673678
NTPP9,0.0,0.0
CERS2p24er,0.0,0.0
ALPHNH,0.0,0.0
DURIPP,0.0,0.0
GLUDy,-518173.98452418967,132659.80476513968
HSERTA,0.004421514196517092,0.00023128325320370132
CITtam,600979.5293877746,100616.07725243532
PHETRS,0.0036727387446679723,8.85025516772672e-06
FMNAT,2.8983923122481786e-05,6.98432573892345e-08
TYRTRS,0.002406824075634969,5.799761075878728e-06
TYRTRSm,0.0,0.0
NTRLASE3,0.0,0.0
ILETRSm,0.0,0.0
ASPK,0.04106918675156848,0.007791644766906992
DIPS,0.0,0.0
UDPGALt2g,0.0,0.0
LALDO3,0.0,0.0
HSK,0.03616823068875013,0.007792459458463933
GTPt2m,0.039029208502657065,0.05489458956513732
PPCDC,2.971720815522758e-05,7.160983054291065e-08
ATPATF1,0.0,0.0
PRATPP,0.0028174031640438063,0.00022679912408399492
ASPTRS,0.007614398967761003,1.8348534567397693e-05
TYRt6,0.0,0.0
FAO161p_even,0.0,0.0
PSERDv_RT,0.0,0.0
IMPC,-0.0076872979170242006,0.0002467768486875459
DGTUP,0.0,0.0
PDE5,0.0,0.0
NDPK9,0.0,0.0
RNDR4n,0.0,0.0
SUCRe,0.0,0.0
TYRt7,0.0,0.0
RPE,0.21208132847211758,0.08201513977719058
HEX4,0.0,0.0
ILEt7,0.0,0.0
ADNUC,0.0,0.0
DHQTi,0.013950922956142529,0.002685785870941907
ORNt3m,0.013960981128057843,0.006552391849632516
LEUTAm,-175670.4599793392,124287.43137823608
ECOAH6m,-0.002028755092164986,0.0021968455326740383
NADH2_u9cm,0.008096271034210172,0.010756156539642115
OMCDCm,0.0,0.0
FA182COAabcp,0.0,0.0
CHLPCTD,1.530245976675871e-06,2.0305198086219553e-06
NDPK2,373517.8414993381,155428.62748391932
ACOAH,0.0,0.0
CERS2p26er,0.0,0.0
PYK,0.6658534996635374,0.02147184265794226
TRDRm,0.0,0.0
FAS180COA,0.007599078642826012,8.808312379890836e-05
PPCOAOm,0.010093397831878334,0.005263125505731956
GHMT2r,-0.04257990222366237,0.001307178362095799
ACACT5p,0.0005867542162420083,0.0006686907767104106
ALLTAHr,0.0,0.0
CERS324er,0.0,0.0
PGAMT,0.0,0.0
PMEVK,0.03561894185211143,0.0020342893845352304
FAS80COA_L,0.011358595644185308,0.0022705483278459043
DHFS,0.00015059293491964069,3.6288723984146543e-07
ACGKm,0.013960981128057843,0.006552391849632516
PGCD,0.02396980354062538,0.026395964663980063
PPBNGS,0.00010667321560949686,2.570520920053461e-07
PRMICI,0.0028174031640438063,0.00022679912408399492
PPNCL3,2.971720815522758e-05,7.160983054291065e-08
NNAMrm,0.0,0.0
PGM,-0.6904984314779805,0.020636313532299676
CYTK2,612486.5117474089,125179.32229453839
MIP2C224PLCg_RT,0.0,0.0
GTMLT,0.0,0.0
ASP1DC,0.0,0.0
ETHAPTer_RT,0.0,0.0
PGMT,-0.08858918749884777,0.018480000893543527
GTHRDabcv,0.0,0.0
DOLPMMer,0.03118149945468621,7.513853989395703e-05
DADK,0.0,0.0
DTTGY,0.0,0.0
ZYMSTt,-0.0053048818128630364,0.00035045183279913493
ADNCYC,7.178348892884423e-05,4.300056032109074e-06
URIt2,0.0,0.0
ASPCT,0.003968135639938466,9.56207444757495e-06
CYSTRS,0.0013225703421569795,3.187018140713219e-06
ARGt2r,0.0,0.0
ACITL,0.013761818990926895,0.010469418066594892
G12MT2g,0.0,0.0
PFK_2,0.0,0.0
ABUTD,0.0041430194143356625,0.00621768931910776
PEAMNO,0.0,0.0
ALDD2x,0.008174311128084876,0.008642860126068717
PDE1,0.0,0.0
IPCS224g_RT,-4.146905333200716e-13,1.0482417402308239e-12
ALKP,0.0,0.0
3HPCOAHYDm,0.010093397831878334,0.005263125505731956
ASNt6,0.0,0.0
DGTCY,0.008486332594991076,0.031365576847334896
ATPS,0.012773743249753675,0.015325882025115855
ACGAMPM,0.001196600239004635,2.883465927392293e-06
PHETA1,-0.0036727387446679723,8.85025516772672e-06
HEX10,0.0,0.0
16GS,0.0068432565939935235,1.649030090228874e-05
MCOATAm,1.1071302080540406e-12,1.4933549845231017e-12
NADS1n,0.0,0.0
AMPTASECG,0.00023994920619283957,0.0006379069944277555
THFGLUS,0.0,0.0
ADK1,0.6126509844546951,0.06644612147279882
BTDD_RR,-0.00013904313363039976,0.00019113207204393595
HMGCOAS,-0.035618941852111445,0.0020342893845352286
GTPCI,0.00015059293491964069,3.6288723984146543e-07
GMAND,0.0,0.0
MTHFDm,0.0,0.0
LEUTRS,0.012357922215715956,2.9779075658673016e-05
PMETMer_RT,0.0007116124249136759,7.130934130355865e-05
G3PD1ir,0.008834801302961224,0.010060027998108125
NNAM,0.0028055212737646156,0.003373154263371531
GLPT,0.0,0.0
DRBK,0.0,0.0
ADNt2,0.0,0.0
UREA2t2,-101083.1029976487,160904.95781514145
ASPTA,-0.09505429766207482,0.015828840134578026
MIPCS326g_RT,-5.406343362278893e-12,6.5917007601083235e-12
PRAMPC,0.0028174031640438063,0.00022679912408399492
ADSL1r,0.029776582336985657,0.01053961198576318
ARGN,0.0031413162260416115,0.007089976339058967
ICDHyp,0.0005265443424682829,0.0009640686704806508
TKT2,0.19388626608759668,0.030481643488666648
SAM24MTer,0.0002840355461458748,4.027821973784607e-05
BACCL,0.0,0.0
DUTUP,0.008394866659679957,0.011784289398064293
GTHOr,0.0014356372641737619,0.002422785700011436
MTHFD,-600597.5640997589,131169.51553685218
ATP2tp_H,0.03855014647703828,0.06624068961346531
GLUDC,0.00896630006793872,0.00909465975500431
METt2r,0.0,0.0
HBCO_nadp,0.0,0.0
VALTAm,-149449.5929300348,217827.04461874077
GTHRDt2,0.0,0.0
METSOXR1,0.0,0.0
PLDn_RT,0.0,0.0
NAPRTm,0.0,0.0
FACOAL260p,-6.068402626547632e-12,2.8835881162293853e-12
PYDXNK,0.011372737017467783,0.01617071540000868
ALCD2y,712254.1499591679,107873.76171733238
IG3PS,0.0028174031640438063,0.00022679912408399492
AGATer_RT,0.005960539900977042,0.0026207081514176027
DCTPD,559316.1136582502,110508.74942670231
CYTDt2,0.0,0.0
UPPRT,0.0,0.0
ECOAH12m,0.004204183537387376,0.004133215816373684
LCYSTCBOXL,0.0,0.0
DHAK,0.013776095462942464,0.01971779104405186
GRTT,0.011787242542308158,0.000678078157605264
ILETRS,0.006119777544056502,1.4746922157756478e-05
IPCS124g_RT,-5.30990247476879e-13,2.032119122106115e-12
ILETA,-315627.2741929535,216915.36642958902
UREASE,0.0,0.0
PTE9m,0.0,0.0
TYRTA,-0.003573949437380553,0.0010300934373310491
GLCP,0.028581578578038194,0.08065858700934654
PYRDC,0.0775334027754889,0.018789325436790637
PINOSer_RT,0.00018139077907548416,4.3710015644904504e-07
NNDPR,6.495321918225252e-05,1.565221361700257e-07
MIPC124PLCg_RT,0.0,0.0
PIt2m,3.5522483605914315,1.1409888940973116
PYDXO_1,0.0,0.0
RBFSa,0.00013438355164698692,3.238261159054277e-07
PMANM,-0.03118149943190776,7.513854089304974e-05
METTRS,0.0022017753077141237,5.305651899024547e-06
NADS1,0.002870454302369603,0.0033731458973551495
PSERDg_RT,0.0,0.0
GLYOX,0.0,0.0
D_LACDcm,0.0,0.0
ACOAO5p,0.0005867542162420083,0.0006686907767104106
DRTPPD,6.719177582349346e-05,1.6191305795271386e-07
ALASm,0.00021334643121899373,5.141041840106922e-07
ALCD24xi,0.0,0.0
NDP3g,-2.365411152540664e-11,9.609225025632566e-12
DAGPYPer_RT,0.024894648162846054,0.023778358656547642
SPMDt3i,789072.8362986004,81424.064979315
FACOAL100p,0.0,0.0
ACACT6m,-0.002028755092164986,0.0021968455326740383
3MOBDC,0.0,0.0
DAGKer_RT,0.019790532969615703,0.023699972023521167
MDHm,0.5601330210622528,0.027430578575161454
SERTRS,0.013001087605778379,3.132892121339928e-05
TALA,0.17187297374736743,0.027284807189280263
ALCD25xi,0.0,0.0
GAPD,0.6907447645419618,0.02062647527149343
OIVD3m,0.00033426284407840574,0.00027699019322375
APCPT,0.0,0.0
OCBTm,0.0,0.0
C5STDSer,0.0002539885751951848,2.555137843172757e-05
CITtcm,0.07074833097133207,0.012745125217636393
13GS,0.036953624201347596,8.904771787239158e-05
SHCHD2,0.0,0.0
GALKr,0.0,0.0
PTE9x,0.0,0.0
TMDPK,5.3761139415350604e-05,1.2954904636882845e-07
CERH126er,0.0,0.0
ACONTam,-0.5345456735227216,0.024166519984862484
DCTUP,0.0,0.0
MIPC324PLCg_RT,0.0,0.0
GLYCTO1p,0.00012184402235788675,0.00011138376970808991
FECOSTESTH_RT,0.002567577218784508,0.002633894838801699
HACD7p,-4.575807676777705e-05,6.291653120835426e-05
THRt2r,-0.0005627223733251836,0.0008457232256939927
ETF,0.009110227782576037,0.013832009229445566
NP1,0.002803109658289504,0.0033730128934565643
PTPATi,2.971720815522758e-05,7.160983054291065e-08
IGPS,0.02511308137651409,0.0011186314110920592
ALDD20x,0.0,0.0
LYSt6,0.0,0.0
METS,0.004810034890917574,0.00022027941467851083
CYSTL,0.0,0.0
PI35BP5Per_RT,0.0,0.0
NADK,3.0682062462472086e-05,7.393460338645072e-08
NTD2,0.008394866659679957,0.011784289398064293
TRDR,0.014798881617972829,0.00679718331758177
MIPCS226g_RT,-3.899820685335512e-12,4.907371968878118e-12
CDPDGPm_RT,6.94688090076326e-05,1.6740005991663225e-07
FA141COAabcp,0.0,0.0
HISTP,0.0028174031640438063,0.00022679912408399492
FACOAL161p,4.5137779432827275e-07,8.066069649627366e-07
GK1,-446663.28498389653,175042.8688506391
EPISTATer_RT,2.5294791627806363e-05,2.8290741001571984e-05
ACHLE2,0.0,0.0
ACACT6p,0.0005867542162420083,0.0006686907767104106
GMPS2,3.177234881202073e-05,3.5083957848838754e-05
ADCS,0.00015371144660848832,1.7719159565418239e-06
IMPD,0.002409822548611926,0.00011354430636520448
TRPTA,-323827.0893342833,125755.22978746892
COAHLp,0.0,0.0
LANOSTESTH_RT,0.0,0.0
ORNTACim,0.013960981128057843,0.006552391849632516
VALt2r,-0.00035964464364702,0.0005105815602390243
C24STRer,0.0002539885751951848,2.555137843172757e-05
ASNt7,0.0,0.0
YUMPS,0.0,0.0
PCDAGATer_RT,1.1364834673957685e-05,2.0094685240706008e-06
FA161COAabcp,4.5137779432827275e-07,8.066069649627366e-07
IPC226PLCg_RT,0.0,0.0
FAS140COA,0.011358595644185308,0.0022705483278459043
ACLSm,0.037042939026539726,0.007175861391018863
FAO141p_odd,0.0,0.0
G6PDH2r,0.1216569871438663,0.061421208038668025
PIN3Kn_RT,0.0,0.0
PSPHSer,0.00015460669752482008,3.7255799638704035e-07
PDHm,0.427982291814329,0.03773413316313797
NH4t,0.29619548156709297,0.022237353522800193
GLUCYS,0.0005365984274162922,0.0006380580692981953
ALATRS,0.02229076549654132,5.3714401225720536e-05
PPPGOm,1.3334151951187108e-05,3.2131511500668264e-08
DCMPDA,-559316.1138193302,110508.74942913692
GLNTRS,0.004550129802434367,1.0964517924474194e-05
AMPDA,0.014068310080284566,0.010347614996127462
OCBT,0.009377897355681633,0.007073697092681864
ACACT1r,0.035618941852111445,0.002034289384535229
ADEt2,0.0,0.0
TREH,0.0,0.0
GLUt2r,0.0,0.0
FECOSTt,0.0,0.0
BFFS,0.0,0.0
TRIGSer_RT,0.0031504407355133195,0.0026121091476564774
DDPAm,0.0,0.0
GBEZ,0.02032408844371027,0.07878213520639937
HPROb,0.0,0.0
TMPPP,5.3761139415350604e-05,1.2954904636882845e-07
TKT1,0.1879989908700826,0.02307472681389398
FBA,0.13153690275203647,0.022155265152287107
DB4PS,0.00013438355164698692,3.238261159054277e-07
ARGSS,0.008805152126823148,0.007090102422581575
DHQS,0.013950922956142529,0.002685785870941907
LEUt2r,-0.0002008174798731839,0.000994898024704821
PSCVT,0.010048844628865856,0.0013182628048195053
ABUTt2r,0.0,0.0
ECOAH6p,-0.0005867542162420083,0.0006686907767104106
CTPS1,0.005023409750917713,0.003477771666122555
LANOSTATer_RT,0.0,0.0
MIP2C226PLCg_RT,0.0,0.0
HACD5p,-0.0005867542162420083,0.0006686907767104106
ACGAM6PS,0.001196600239004635,2.883465927392293e-06
GTHS,0.0005365984274162922,0.0006380580692981953
GUACYC,0.006611200554600316,0.017238891729184254
GLUt7m,4.849281922919134,1.1733845463227206
PRASCSi,0.0048280110664509265,0.00011589299262144425
UTUP,0.0,0.0
PPND2,0.003820400774516208,0.0010469179899990522
PRAGSr,0.0048280110664509265,0.00011589299262144425
FAS120COA,0.011358595644185308,0.0022705483278459043
SERPTer,0.00015460671781605546,3.725570811898419e-07
G5SD,0.006633966290693296,0.001024717342712889
MTRI,0.030530253628995217,0.001142897600391283
CYSS,0.0,0.0
GLCS2,0.02361743665932423,0.025172832217927283
HISt2r,341241.68059488764,147562.55285556964
ATHRDHr,-0.011949969585996242,0.007963114394181412
DOLPMTcer,0.03118149945468621,7.513853989395703e-05
PEPAT,0.0,0.0
CYSTA,2.911378951586541e-05,3.731787774649905e-05
PROt2r,0.0,0.0
ACOAD9m,0.004204183537387376,0.004133215816373684
DROPPRx,6.719177582349346e-05,1.6191305795271386e-07
PDXPP,0.0,0.0
G12MT1g,0.0,0.0
PPAm,0.08949469533406038,0.016702967552366988
AIRCr,0.0048280110664509265,0.00011589299262144425
LEUTRSm,0.0,0.0
GLYK,0.002139660819462514,0.0024901279385584106
GTHOm,0.0,0.0
CSNATm,0.023732007735553104,0.13193165132308013
NTPP10,0.0,0.0
PUNP2,-0.008207227371380688,0.00679963203670889
HEMEOSm,2.6668303902374216e-05,6.426302300133653e-08
PIN4Kn_RT,0.0,0.0
ADSL2r,0.004828011066450925,0.00011589299262144425
NDPK5,458626.5450378476,137715.9183518898
ALAt2r,-287666.6211182992,196543.19446621335
FAO181p_even,0.0,0.0
CSNt2,0.0,0.0
GLYCDy,0.013776095462942464,0.01971779104405186
ATPS3m,8.21376438686936,0.1338894007756199
GLNt6,0.0,0.0
DHAD1m,0.037042939026539726,0.007175861391018863
HCYSMT,0.0,0.0
HCO3E,1.1181804005540044,0.20756463796693267
FKYNH,0.024006538273228826,0.0011085615878994382
UMPKn,138578.2006451364,214689.64614176107
FACOAL120p,0.0,0.0
MI1345PKn,0.0,0.0
PUNP5,0.00029559353757012874,0.00029595983126817733
ARGTRS,0.005660743089552492,1.364077988237611e-05
HSDxi,658247.8796094613,104859.5718345119
TYRTAip,0.0,0.0
GLYGS,0.03557232741073883,0.07962639057661497
FBA2,-0.006798345623356199,0.010139300653380534
ASNTRSm,0.0,0.0
H2Ot,-1.9201917585725563,0.2568720375224706
ASPt7,0.0,0.0
ADPRDP,0.0,0.0
PRFGS,0.0048280110664509265,0.00011589299262144425
AMAOTrm,9.331976676691964e-05,2.2487408048801372e-07
ILETAm,315627.2680705152,216915.36643112605
PSERSer_RT,0.00129100687492652,7.127845941314875e-05
NTRLASE,0.0,0.0
PHEt2r,0.0,0.0
UAGDP,338296.18497233145,129802.86569091024
ACACT9p,-6.068402626547632e-12,2.8835881162293853e-12
MIPCS324g_RT,0.0,0.0
AHSERL2,0.004421514196517092,0.00023128325320370132
ASNS1,0.0,0.0
EPISTESTH_RT,0.0,0.0
MTHFR2,0.002794159931924554,0.00053677796945064
AGTi,0.0005202975521656082,0.0006167315302857948
3DSPHRer,0.00015460671781605546,3.725570811898419e-07
PIN4Ker_RT,0.0,0.0
PYDXNO,-399632.80125619064,119603.61643845247
FRTT,0.0,0.0
PNTOt2,-9.642138971416929e-07,1.4153586802755886e-06
DPR,3.069255495955076e-05,1.4137247046057784e-06
SBTD_D2,0.014147692795932552,0.014376588275999016
SERD_L,0.00026920216969018103,0.0005000658016773237
FALDH2,0.0,0.0
LYSt2r,558105.0448317867,125721.70797344243
TRE6PP,0.0009020138911813202,2.173596777984481e-06
GLYCt2,513090.10345553886,94592.88673620376
ADMDC,0.030530253628509404,0.001142897600353302
NDPK8,474265.8069636684,190351.11190327813
TYRt2r,0.0,0.0
ALCD19y,315331.58992646437,111699.65791463092
MIPC226PLCg_RT,0.0,0.0
FRUt2,536450.8105754763,125130.22491847693
ALCD22xi,0.0,0.0
ADSS,0.029776582336985657,0.01053961198576318
HPRO_u9m,0.0,0.0
ARAB14LO,0.0,0.0
PETOHMer_RT,0.0007116124249136759,7.130934130355865e-05
GTHPi,0.0014356372641737619,0.002422785700011436
THMt2,0.0,0.0
UPP3MT,0.0,0.0
RPI,-0.25574039091291023,0.02300161842782028
MIP2C126PLCg_RT,0.0,0.0
LSERDHr,0.0,0.0
HETZK,0.0,0.0
UPP3S,2.6668303902374216e-05,6.426302300133653e-08
THIORDXm,0.0,0.0
GLCGSD,0.0,0.0
TMDS,9.737211395903095e-05,2.3463908398316967e-07
XYLTD_D,0.7132695553271949,0.0016731016801089377
VALTRS,0.010619774020562252,2.5590633159524014e-05
URIK1,0.0,0.0
ERGSTATer_RT,0.0036414397975971543,0.0044084510305195685
PYAM5PO,0.0,0.0
NADH2_u9m1,0.011612378616431157,0.06639698662621209
IPMD,0.020967587775683676,0.006394807089513456
IPC326PLCg_RT,0.0,0.0
CHTNS,0.0011966002351564598,2.88346603206411e-06
PTE2x,0.006290021247583875,0.009752915076350269
MIPCS224g_RT,-1.6030636480495771e-12,4.05217407467387e-12
MANt2,603388.0000237937,110066.66940844456
RNDR1,9.459334695945679e-05,2.27943412301664e-07
ACACT10m,0.00033426284407840574,0.00027699019322375
SADT,0.013543163254434488,0.018293239592411723
NTD4,0.03313525704769141,0.03821331325086498
LPPer_RT,0.0,0.0
MDRPD,0.030530253628995217,0.001142897600391283
CLPNSm_RT,6.94688090076326e-05,1.6740005991663225e-07
2DOXG6PP,0.0,0.0
THRA,0.017357970057082072,0.005598981296689917
FAS160COA,0.009353173872294151,0.0008453920312663186
AASAD1,0.006919904835666925,0.0003696575236521773
HACONTbm,0.013602978715174286,0.008756930928115372
UTCY,0.0,0.0
ADCL,0.00015371144660848832,1.7719159565418239e-06
MMSAD3m,0.010093397831878334,0.005263125505731956
GNK,0.0,0.0
THRA2,0.011949969585996242,0.007963114394181412
SQLErx,4.05634094649745e-05,4.794956775674031e-05
NDPK4,9.737211395903095e-05,2.3463908398316967e-07
PRAIS,0.0048280110664509265,0.00011589299262144425
ACSm,0.08898061553761255,0.016703073527466337
GND,0.1216569871438663,0.061421208038668025
SULR,0.00426602976453571,0.00020281326298738118
CHLt2,0.0,0.0
FAO182p_odd,0.0,0.0
CERS326er,2.365275220997039e-12,2.883869082547386e-12
PUNP1m,0.0,0.0
FACOAL181,0.007899197698664508,0.0044937654530251
AMID3,0.0,0.0
FMETTRSm,0.0,0.0
CATp,0.0019084032131068145,0.0020016155270692546
LEUt6,0.0,0.0
MI4PP,0.0,0.0
FADFMNtm,-1.8334984153596752e-13,2.855635882508811e-11
SBPP1er,0.0019097190215851126,0.0017314685781557545
ACHLE3,0.0,0.0
PDE2,0.0,0.0
GUAt2r,0.0,0.0
GLUt7,0.0,0.0
PUNP1,-0.02785731393583257,0.00155467468471226
EPISTt,0.0,0.0
ME2,0.0010019752310304155,0.0008458511929058313
SACCD1,0.006919904835666925,0.0003696575236521773
IPPMIb,-0.020967587775683676,0.006394807089513456
C8STIer,0.0002840355461458748,4.027821973784607e-05
IPC126PLCg_RT,0.0,0.0
PLBP1Ie_RT,0.0,0.0
APNPT,0.0,0.0
PGK,-0.6907447645419618,0.02062647527149343
CTPtm,0.00011226931411288936,2.7053709683197645e-07
ORNTArm,0.0,0.0
PUNP7,-0.006708075432823561,0.011482022639938106
ARGTRSm,0.0,0.0
ADNK1,0.030053904614274273,0.0016229093675439756
CYTK1,-709033.5053723075,108795.3862079826
FACOAL160,0.0037809476270746004,0.0021525186961047597
RNDR4,0.0002435139918683514,1.830441058432345e-05
MALT,0.0,0.0
ACS2,0.0,0.0
CTPS2,0.0,0.0
ORNt2r,0.0,0.0
ACONTbm,0.5345456735227216,0.024166519984862484
FAO182p_even,0.0,0.0
CYSTGL,0.002126374144225322,0.00023189866378074513
ECOAH4m,-0.002028755092164986,0.0021968455326740383
OPAH,0.0,0.0
THRD_L,0.0017571889020032544,0.001116920087776224
HISTRSm,0.0,0.0
PTE7m,0.0,0.0
PLBPC_RT,9.91115050910155e-05,0.00014256941274251545
LEUt7,0.0,0.0
ADHAPRer_RT,0.0018708421786101923,0.0012581513888659135
C22STDSer,0.0002539885751951848,2.555137843172757e-05
SACCD2,0.006919904835666925,0.0003696575236521773
ASPTAp,0.0,0.0
PFK_3,0.024223283463887184,0.011827185045615161
ILEt6,0.0,0.0
PROTRS,0.009104157576929728,2.193842885231126e-05
ACOAO8p,4.527476059114702e-05,6.298160707436918e-05
FBP,0.0013718485189267728,0.001499961808955993
NMNAT,5.161604861289063e-05,1.415449322634962e-06
TRPO2,0.024006538273228826,0.0011085615878994382
BPNT,0.0,0.0
IPCS126g_RT,-2.3787959365210685e-12,1.707649470244137e-12
ALCD26xi,0.00012340646277952098,0.00019930131851648162
SHCHF,0.0,0.0
PUNP4,0.0,0.0
ATPATF2,0.0,0.0
